ID;Deca;Competitor;DOB;Nat;Pos;Venue;Date;100m;Long_Jump;Shot_Put;High_Jump;400m;110m_Hurdles;Discus_Throw;Pole_Vault;Javelin_Throw;1500m;k3;k4;k5
848;8556;Dean Macey;12.12.1977;GBR;2;Sevilla (La Cartuja);25.08.1999;1.1915343;0.825806501;0.853270747;1.560971628;1.866254725;0.696458483;0.330720861;0.024377478;0.977072776;0.673755311;0;3;3
849;8547;Chris Huffins;15.04.1970;USA;3;Sevilla (La Cartuja);25.08.1999;1.978467858;1.350602588;1.22581558;0.334498871;0.457416534;1.229229585;1.602374549;0.430428653;1.026070759;-0.672645095;0;2;4
850;8524;Sébastien Levicq;25.06.1971;FRA;4;Sevilla (La Cartuja);25.08.1999;0.146589738;0.935139019;0.189675264;0.334498871;-0.178430791;0.518868116;0.524701932;1.905747922;1.721842113;0.785240694;0;3;3
851;8494;Lev Lobodin;01.04.1969;RUS;5;Sevilla (La Cartuja);25.08.1999;0.869020546;0.618074716;1.563434335;0.64111706;0.345208183;1.140434401;1.052761514;1.053040455;0.104908684;0.279268568;0;2;4
852;8150;Henrik Dagård;07.08.1969;SWE;7;Sevilla (La Cartuja);25.08.1999;0.959324397;-0.289385184;0.713566435;0.038831331;1.143134238;0.696458483;0.018195801;0.430428653;1.084868338;-0.36391634;0;2;4
853;8130;Dan Steele;20.03.1969;USA;8;Sevilla (La Cartuja);25.08.1999;0.752915595;-1.087512566;0.119823108;-0.552503748;1.666773211;0.485569922;1.796355621;-0.17188059;1.1926639;0.167783184;0;2;4
854;7981;Stefan Schmid;06.07.1970;GER;2;Lage;05.09.1999;0.146589738;0.803939997;0.212959316;-0.552503748;0.345208183;-0.080499374;-0.477533603;0.843247348;1.320058655;-0.466825925;1;3;3
855;8690;Tomáš Dvorák;11.05.1972;CZE;1;Talence;19.09.1999;1.023827148;1.591134128;1.924337141;1.046291096;0.42001375;1.262527779;1.753248716;-0.374906178;1.947232834;0.013418806;0;2;4
856;8664;Erki Nool;25.06.1970;EST;2;Talence;19.09.1999;0.894821646;2.061263956;0.166391212;0.137387178;1.467291698;0.374575942;0.481595027;1.905747922;1.692443324;-0.200976163;0;3;3
857;8231;Roman Šebrle;26.11.1974;CZE;3;Talence;19.09.1999;0.494904592;1.317802832;0.434157811;1.046291096;0.60702767;0.141488586;0.41693467;0.024377478;1.084868338;-0.200976163;0;3;3
858;8059;Indrek Kaseorg;16.12.1967;EST;4;Talence;19.09.1999;-0.962857574;0.082345378;0.212959316;0.137387178;0.25793502;0.407874136;0.222953599;0.63345424;1.359257041;0.339299159;1;2;4
859;7937;Laurent Hernu;22.08.1976;FRA;6;Talence;19.09.1999;-0.782249872;0.246344155;-0.171227543;0.739672906;-0.141028007;0.751955473;0.136739789;0.63345424;-0.198878808;0.279268568;1;3;3
860;7937;Mário Aníbal;25.03.1972;POR;1;Arles;31.10.1999;0.469103492;-0.540849976;0.492367941;-0.158280362;0.457416534;0.418973534;0.136739789;0.63345424;-0.698658232;0.562269927;0;3;4
861;7546;Douglas Pirini;06.09.1969;NZL;1;Hamilton. NZL;09.01.2000;0.28849579;-0.180052666;-0.287647803;-1.592815461;0.307805399;-0.468978302;0.319944134;0.024377478;0.39889658;-0.36391634;1;3;4
862;7892;Klaus Ambrosch;23.05.1973;AUT;1;Sydney;25.02.2000;-0.085620165;-0.38778445;0.306095524;-1.406654418;-0.265703953;0.141488586;-0.208115448;0.63345424;1.927633641;0.227813775;1;3;3
863;7720;Jagan Hames;31.10.1975;AUS;2;Sydney;25.02.2000;-0.279128417;0.322876917;0.061612978;1.243402789;-0.627264197;0.130389188;0.751013181;0.024377478;-0.140081229;-1.495921776;0;2;4
864;7631;Matthew McEwen;16.10.1971;AUS;3;Sydney;25.02.2000;-0.021117414;-0.595516235;-0.357499959;0.64111706;0.58209248;-0.546674087;0.007419075;-0.374906178;0.095109088;-0.36391634;1;0;0
865;8104;Raúl Duany;04.01.1975;CUB;1;Santiago de Cuba;04.03.2000;1.346340901;0.344743421;-0.089733361;1.243402789;0.170661858;0.663160289;-0.294329258;-0.950145343;1.016271162;0.896726078;1;3;3
866;7705;Darrin Steele;20.03.1969;USA;1;Sacramento. CA;31.03.2000;1.25603705;-1.262444595;-0.427352115;-2.151298592;1.143134238;0.751955473;0.912664074;-0.17188059;0.68308488;-0.672645095;0;2;4
867;7577;Jeff Sander;13.02.1976;USA;1;Warrensburg. MO;01.04.2000;-0.808050973;0.322876917;-0.415710089;0.9367846;-1.01375963;0.219184371;-0.434426698;0.430428653;-1.433627973;-0.046611785;1;0;0
868;8097;Phil McMullen;03.02.1975;USA;1;Knoxville. TN;15.04.2000;-0.279128417;-0.38778445;0.294453498;0.334498871;0.382610967;0.307979555;1.041984788;0.782339671;-0.189079212;0.845271286;0;2;4
869;7611;Kamau Sullivan;02.03.1970;USA;2;Des Moines. IA;27.04.2000;0.572307893;0.191677896;-0.753328844;0.838228753;-0.390379899;1.195931391;-0.326659436;0.430428653;-0.747656215;-1.358708996;1;3;3
870;7532;David Lemen;13.11.1979;USA;1;Spokane;02.05.2000;-1.001559225;0.246344155;-1.160799755;0.235943024;-0.639731791;-0.313586731;-1.285788066;0.944760141;0.369497791;-0.518280717;1;0;0
871;7521;Jason Wilson;01.01.1978;USA;1;New Orleans. LA;12.05.2000;-0.085620165;-1.010979804;0.14310716;0.64111706;-0.290639142;-0.36908372;0.061302706;-0.077135316;-0.708457829;-0.56973551;1;0;0
872;8339;Jirí Ryba;15.06.1976;CZE;1;Desenzano del Garda;14.05.2000;-0.253327316;-0.879780782;0.271169446;0.64111706;0.843911967;0.418973534;0.664799372;1.262833562;0.614487704;1.668547967;1;3;4
873;7853;Dan Steele;20.03.1969;USA;2;Desenzano del Garda;14.05.2000;0.404600741;-0.901647286;-0.159585517;-1.406654418;0.881314751;0.430072932;1.106645145;-0.17188059;1.408255024;-0.261006754;0;2;4
874;7793;Peter Sóldos;27.04.1973;SVK;3;Desenzano del Garda;14.05.2000;0.094987538;-0.693915501;1.027901138;-0.256836208;0.083388696;0.230283769;0.125963063;0.227403065;0.771281249;-0.972798052;0;2;4
875;7679;Volodymyr Shatkovskiyy;08.10.1975;UKR;5;Desenzano del Garda;14.05.2000;-0.279128417;-0.781381516;0.189675264;-0.552503748;-0.290639142;-0.180393955;0.578585563;0.430428653;0.153906667;-0.312461547;0;2;4
876;7630;Yuriy Zhuravskiy;10.04.1974;UKR;6;Desenzano del Garda;14.05.2000;-0.356531718;-0.180052666;-0.59034048;0.9367846;0.008583128;0.185886177;-0.897825924;-0.760654794;-0.884850566;1.36839501;1;0;0
877;7586;Paolo Casarsa;02.07.1975;ITA;7;Desenzano del Garda;14.05.2000;-0.446835569;-0.934447041;0.352663628;0.038831331;-0.727004954;0.252482565;0.287613956;-0.374906178;0.163706263;-0.261006754;0;2;4
878;7508;Krzysztof Andrzejak;10.01.1975;POL;8;Desenzano del Garda;14.05.2000;0.056285887;-0.38778445;-0.019881204;0.9367846;0.245467426;-0.235890945;-1.533652768;0.024377478;-1.061243304;-0.36391634;1;0;0
879;7890;Bevan Hart;01.08.1977;USA;1;Eugene. OR;14.05.2000;-0.227526216;-0.38778445;-0.229437673;-0.552503748;0.74417121;-0.402381914;-0.477533603;1.689187296;-0.835852584;1.016787261;1;0;0
880;7649;Santiago Lorenzo;04.04.1978;ARG;2;Eugene. OR;14.05.2000;-0.717747122;-0.256585429;-0.438994141;-0.837220638;0.619495264;-0.435680108;-0.068018008;0.024377478;0.222503843;0.562269927;1;0;0
881;7539;Edson Bindilatti;13.03.1979;BRA;1;Rio de Janeiro;21.05.2000;0.378799641;-0.540849976;-1.381998249;0.334498871;1.205472211;-0.180393955;-0.865495745;0.024377478;-1.933407396;0.785240694;1;0;0
882;7914;Michael Nolan;22.09.1973;CAN;1;Logan. UT;27.05.2000;-0.782249872;0.432209436;0.20131729;0.531610564;-0.664666981;-0.258089741;1.28984949;0.63345424;1.026070759;-1.024252844;0;2;4
883;7620;Dmitriy Karpov;23.07.1981;KAZ;1;Almaty;28.05.2000;-0.524238869;0.530608702;-0.345857933;-0.059724515;0.756638805;0.374575942;0.373827765;-0.374906178;-1.453227166;-0.261006754;1;3;3
884;7812;Sebastian Knabe;13.10.1978;GER;1;Filderstadt-Bernhausen;28.05.2000;0.378799641;0.322876917;0.224601342;-0.158280362;0.357675777;0.507768718;0.578585563;-0.17188059;-1.227836445;0.227813775;0;2;4
885;7753;Thomas Pöge;06.09.1979;GER;2;Filderstadt-Bernhausen;28.05.2000;-0.279128417;-0.048853644;0.748492513;0.433054717;-0.652199386;-0.147095761;-0.6822914;0.024377478;0.20290465;0.279268568;1;3;3
886;7633;Darwin Vandehoef;16.04.1970;USA;2;Logan. UT;28.05.2000;-0.046918514;-0.442450709;-0.404068063;0.838228753;-0.20336598;0.430072932;0.255283777;0.024377478;-0.581063074;-0.921343259;1;2;4
887;7756;Tomaš Komenda;24.07.1978;CZE;1;MRZibor;28.05.2000;-0.046918514;1.317802832;0.003402848;0.531610564;-0.539991035;-0.080499374;-0.649961221;0.430428653;-0.855451777;-0.200976163;1;3;3
888;8002;Bevan Hart;01.08.1977;USA;1;Durham. NC;03.06.2000;0.094987538;-1.087512566;-0.008239178;0.531610564;0.831444373;-0.080499374;-0.531417234;1.689187296;-0.532065091;0.785240694;1;0;0
889;7806;Claston Bernard;22.03.1979;JAM;2;Durham. NC;03.06.2000;0.35299854;-1.185911833;0.93476493;1.451465131;0.943652724;-0.013902986;0.880333896;-1.329126439;-0.149880826;-0.149521371;0;2;4
890;7788;Boris Kawohl;01.04.1977;GER;3;Durham. NC;03.06.2000;-1.053161425;-0.726715257;-0.508846297;-0.059724515;0.469884129;-0.147095761;0.438488122;0.430428653;-0.140081229;1.068242054;1;0;0
891;7651;Stephen Harris;05.12.1980;USA;4;Durham. NC;03.06.2000;0.520705692;-0.103519903;-1.195725833;1.451465131;0.968587913;0.219184371;-1.113360447;-1.329126439;-0.502666301;0.785240694;1;3;3
892;7531;Curtis Pugsley;27.12.1978;USA;6;Durham. NC;03.06.2000;-0.356531718;-0.464317213;-0.916317208;1.144846942;0.045985912;-0.102698169;-0.800835388;0.63345424;-1.541423534;-0.261006754;1;0;0
893;7784;Nikolay Afanasyev;11.08.1965;RUS;2;Tula (Arsenal Stadium);03.06.2000;-0.227526216;-0.803248019;0.946406956;0.531610564;-1.400255063;0.296880157;0.363051039;0.227403065;0.310700212;-0.149521371;0;2;4
894;7806;Trond Høiby;24.01.1973;NOR;1;Alhama de Murcia;04.06.2000;-0.937056474;-0.74858176;0.573862123;0.739672906;-0.951421657;-0.657668067;0.481595027;0.024377478;1.22206269;0.390753951;0;2;4
895;7783;Marc Magrans;26.09.1976;ESP;2;Alhama de Murcia;04.06.2000;0.778716695;0.246344155;-0.543772375;-0.453947901;0.656898048;-0.169294557;-0.833165566;0.430428653;-0.747656215;0.896726078;1;3;3
896;7714;Xavier Brunet;05.02.1971;ESP;3;Alhama de Murcia;04.06.2000;-0.188824566;-0.38778445;-0.206153621;1.659527474;-0.103625223;0.174786779;-0.488310329;0.430428653;-1.365030797;-0.046611785;1;0;0
897;7706;Óscar González;08.08.1976;ESP;4;Alhama de Murcia;04.06.2000;0.778716695;1.099137796;-1.253935963;0.739672906;0.719236021;0.474470524;-0.887049197;-0.760654794;-1.619820307;0.845271286;1;3;3
898;7600;Tom Erik Olsen;20.10.1974;NOR;5;Alhama de Murcia;04.06.2000;1.281838151;0.213544399;-0.660192636;-2.414114182;0.070921101;1.007241626;0.826450265;1.053040455;-1.080842497;-1.778923135;0;2;4
899;8314;Jan Podebradský;01.03.1974;CZE;1;Arles;04.06.2000;1.075429348;0.082345378;0.969691008;-0.651059595;1.828851941;0.740856075;0.27683723;0.531941447;-0.218478002;1.308364419;0;3;3
900;8253;Wilfrid Boulineau;13.05.1970;FRA;2;Arles;04.06.2000;0.817418346;0.585274961;0.154749186;0.838228753;0.594560075;-0.124896965;-0.229668901;0.944760141;0.761481652;0.562269927;1;3;3
901;8244;Raúl Duany;04.01.1975;CUB;3;Arles;04.06.2000;0.817418346;0.060478874;0.003402848;1.451465131;0.295337804;0.851850054;-0.31588271;0.125890272;1.075068742;0.785240694;1;3;3
902;8094;Lionel Marceny;17.07.1974;FRA;4;Arles;04.06.2000;0.752915595;1.48180161;-0.741686818;0.235943024;0.706768426;0.785253667;-0.402096519;1.154553249;-0.963247339;0.279268568;1;3;3
903;8058;Eugenio Balanqué;20.12.1968;CUB;5;Arles;04.06.2000;1.139932099;-0.256585429;0.678640357;-0.355392055;0.956120319;0.840750656;-0.024911103;0.531941447;0.565489722;-0.56973551;0;2;4
904;7999;Laurent Hernu;22.08.1976;FRA;6;Arles;04.06.2000;-0.021117414;0.858606256;-0.066449308;1.144846942;0.008583128;0.585464504;-0.488310329;0.125890272;-0.404670336;0.785240694;1;3;3
905;7909;Gaëtan Blouin;04.01.1974;FRA;7;Arles;04.06.2000;0.636810644;0.508742198;-1.160799755;0.531610564;0.270402615;0.296880157;-0.348212889;0.328915859;0.183305457;0.279268568;1;3;3
906;7840;Kamil Damašek;22.09.1973;CZE;8;Arles;04.06.2000;-0.188824566;-0.20191917;0.37594768;0.235943024;0.332740588;-0.235890945;-0.068018008;0.531941447;-0.473267512;0.339299159;1;3;4
907;7751;Stéphane Bamboux;28.02.1974;FRA;9;Arles;04.06.2000;0.985125497;-0.070720148;-0.520488323;-1.220493374;0.170661858;0.507768718;-0.035687829;0.944760141;-0.404670336;-0.56973551;1;3;3
908;7667;Jamie Quarry;15.11.1972;GBR;10;Arles;04.06.2000;0.778716695;0.672740975;-0.567056427;-0.935776484;0.307805399;0.663160289;-0.649961221;-0.273393384;-1.237636042;0.613724719;1;3;3
909;7650;Bruno Lambèse;11.04.1969;FRA;11;Arles;04.06.2000;0.933523297;0.530608702;0.236243368;-0.059724515;0.070921101;-0.246990343;-0.585300864;0.328915859;-1.992204975;-0.098066578;1;3;3
910;7520;Yves Bourgey;04.04.1971;FRA;12;Arles;04.06.2000;0.056285887;-0.289385184;0.480725915;-1.220493374;-1.113500387;-1.079445189;0.567808836;0.328915859;0.555690125;-0.921343259;0;2;4
911;8900;Tomáš Dvorák;11.05.1972;CZE;1;Götzis (Mösle-Stadium);04.06.2000;1.643053555;2.345528503;1.95926322;1.243402789;0.856379562;1.351322962;1.246742586;0.531941447;1.44745341;-0.046611785;0;2;4
912;8757;Roman Šebrle;26.11.1974;CZE;2;Götzis (Mösle-Stadium);04.06.2000;1.346340901;1.930064934;0.888196825;1.867589817;0.44494894;1.207030789;1.095868419;0.328915859;1.457253007;0.339299159;0;2;4
913;8742;Erki Nool;25.06.1970;EST;3;Götzis (Mösle-Stadium);04.06.2000;1.1915343;1.645800387;0.131465134;0.038831331;1.579500049;0.674259687;0.41693467;2.014028236;1.73164171;0.279268568;0;3;3
914;8574;Oleksandr Yurkov;21.07.1975;UKR;4;Götzis (Mösle-Stadium);04.06.2000;1.1915343;2.061263956;0.93476493;0.64111706;0.045985912;0.407874136;1.235965859;1.154553249;0.222503843;0.502239335;0;2;4
915;8554;Attila Zsivóczky-Pandel;29.04.1977;HUN;5;Götzis (Mösle-Stadium);04.06.2000;1.346340901;0.191677896;1.260741658;2.185158656;0.993523102;-0.013902986;0.751013181;0.125890272;0.908475601;1.016787261;0;2;4
916;8531;Frank Busemann;26.02.1975;GER;6;Götzis (Mösle-Stadium);04.06.2000;0.985125497;2.039397452;0.387589706;0.64111706;0.557157291;0.185886177;0.309167408;0.944760141;0.790880442;1.016787261;0;3;3
917;8461;Mike Maczey;28.09.1972;GER;7;Götzis (Mösle-Stadium);04.06.2000;0.31429689;1.131937552;0.573862123;0.9367846;-0.003884466;0.962844034;0.503148479;1.154553249;0.722283266;0.613724719;0;3;3
918;8445;Stefan Schmid;06.07.1970;GER;8;Götzis (Mösle-Stadium);04.06.2000;0.817418346;1.295936329;0.31773755;0.334498871;0.457416534;0.563265708;-0.024911103;0.944760141;1.741441306;0.502239335;0;3;3
919;8206;Jón Arnar Magnússon;28.07.1969;ISL;9;Götzis (Mösle-Stadium);04.06.2000;0.843219446;1.372469092;1.214173554;0.334498871;0.981055508;-1.701011474;0.977324431;0.944760141;0.212704246;-0.415371132;0;2;4
920;8153;Philipp Huber;18.02.1974;SUI;10;Götzis (Mösle-Stadium);04.06.2000;0.28849579;0.39940968;0.166391212;-0.837220638;0.594560075;0.108190392;0.513925206;0.944760141;0.300900615;1.128272645;0;3;3
921;8113;Klaus Ambrosch;23.05.1973;AUT;11;Götzis (Mösle-Stadium);04.06.2000;0.752915595;0.530608702;0.818344669;-0.552503748;0.158194264;0.330178351;-0.294329258;-0.077135316;1.594447358;0.613724719;0;3;3
922;8108;David Mewes;07.10.1976;GER;12;Götzis (Mösle-Stadium);04.06.2000;-0.61454272;0.771140242;1.214173554;0.334498871;-0.328041926;0.052693402;1.160528776;0.125890272;0.555690125;0.339299159;0;2;4
923;8106;Zsolt Kürtösi;21.03.1971;HUN;13;Götzis (Mösle-Stadium);04.06.2000;0.146589738;0.454075939;0.818344669;0.9367846;0.532222102;0.585464504;1.128198598;0.328915859;-0.33607316;-0.56973551;0;2;4
924;8050;Henrik Dagård;07.08.1969;SWE;14;Götzis (Mösle-Stadium);04.06.2000;1.101230449;0.027679119;0.504009967;0.038831331;0.532222102;0.407874136;0.147516516;0.741734554;0.771281249;-0.972798052;0;2;4
925;8017;Pródromos Korkízoglou;27.02.1975;GRE;15;Götzis (Mösle-Stadium);04.06.2000;0.752915595;-0.726715257;0.178033238;0.64111706;0.070921101;0.696458483;0.966547705;0.741734554;-0.228277598;-0.36391634;0;2;4
926;7876;Indrek Kaseorg;16.12.1967;EST;16;Götzis (Mösle-Stadium);04.06.2000;-0.911255374;0.15887814;-0.159585517;-0.256836208;0.108323885;0.241383167;-0.068018008;0.531941447;0.379297387;0.673755311;1;3;0
927;7831;Aki Heikkinen;24.02.1980;FIN;17;Götzis (Mösle-Stadium);04.06.2000;0.727114495;0.027679119;0.131465134;-1.121937528;0.208064642;-0.402381914;0.104409611;0.328915859;0.310700212;0.390753951;1;3;3
928;7827;Chad Smith;09.01.1974;USA;18;Götzis (Mösle-Stadium);04.06.2000;0.094987538;0.191677896;0.166391212;-1.121937528;0.382610967;0.174786779;0.686352824;0.531941447;0.447894563;-0.818433674;0;2;4
929;7634;Michael Schnallinger;29.04.1980;AUT;20;Götzis (Mösle-Stadium);04.06.2000;-0.304929517;-0.125386407;-0.497204271;0.334498871;0.021050723;-0.002803588;-0.251222353;-0.077135316;0.673285284;-0.869888466;1;0;0
930;7346;Thomas Walser;09.02.1978;AUT;21;Götzis (Mösle-Stadium) ;04.06.2000;0.636810644;-1.338977358;-0.101375387;-0.552503748;-0.328041926;-0.990650006;-0.919379376;-1.044890617;0.291101019;0.502239335;1;0;0
931;8052;Volodymyr Mykhaylenko;27.08.1973;UKR;1;Kyiv;04.06.2000;0.094987538;0.967938774;0.178033238;0.334498871;0.74417121;0.407874136;-0.283552531;0.63345424;-0.982846532;0.845271286;1;3;3
932;7902;Fedir Laukhin;13.02.1974;UKR;2;Kyiv;04.06.2000;-0.446835569;0.213544399;-0.578698454;1.243402789;0.108323885;-0.269189139;-0.628407769;0.430428653;0.036311508;0.95675667;1;3;3
933;8069;Mário Aníbal;25.03.1972;POR;1;Lisboa;04.06.2000;0.236893589;-0.125386407;0.783418591;0.137387178;0.60702767;0.141488586;1.128198598;-0.036530198;-0.130281633;0.725210103;0;2;4
934;7538;Hitoshi Maruono;27.10.1971;JPN;1;Matto;04.06.2000;-0.808050973;0.432209436;-0.322573881;0.64111706;-0.68960217;-0.446779506;-0.90860265;0.227403065;0.036311508;-0.621190302;1;0;0
935;7626;Elliot Young;23.03.1975;USA;2;Sarasota;10.06.2000;0.172390838;-1.10937907;-0.194511595;0.531610564;0.594560075;0.907347044;0.169069968;-1.877295526;1.378856234;-0.36391634;1;0;0
936;7702;Victor Covalenco;26.10.1975;MDA;1;Chisinau;11.06.2000;-10.81887788;-9.342117685;-8.448708045;-8.469823419;-10.26471483;-9.625981612;-7.665609962;-5.321962995;-6.852804859;-5.775245358;2;1;1
937;7690;André Röttger;26.03.1979;GER;1;Neustadt;11.06.2000;-0.330730617;-0.311251688;-0.019881204;-0.453947901;-0.078690034;-0.690966261;0.072079432;-0.564396726;1.496451393;0.279268568;1;3;0
938;7592;Todd Doughty;11.07.1974;USA;1;Emmitsburg. MD;21.06.2000;0.198191939;-0.464317213;0.585504149;-0.749615441;0.033518318;-0.36908372;-0.08957146;-0.374906178;-0.84565218;0.613724719;1;3;4
939;7919;Ross Bomben;06.04.1975;USA;1;Chula Vista. CA;23.06.2000;0.933523297;0.508742198;-0.70676074;-0.453947901;-0.066222439;1.04053982;-0.111124913;1.053040455;-0.649660249;-0.098066578;1;3;3
940;7958;Eugenio Balanqué;20.12.1968;CUB;1;Wien;24.06.2000;0.430401841;-0.026987141;0.538936045;-0.256836208;0.469884129;0.418973534;0.470818301;0.227403065;0.643886494;-0.518280717;0;2;4
941;7952;Avery Anderson;16.03.1973;USA;1;Northridge. CA;01.07.2000;0.778716695;0.530608702;-0.380784011;1.451465131;0.58209248;0.840750656;-0.348212889;-0.17188059;-1.482625955;-1.547376569;0;3;3
942;7594;James Dunkleberger;27.03.1973;USA;3;Northridge. CA;01.07.2000;0.35299854;-0.781381516;-0.369141985;-0.158280362;-0.490120656;-0.757562649;0.384604491;0.227403065;-0.287075177;0.064873599;1;3;4
943;7536;Robert Pendergist;12.07.1970;USA;4;Northridge. CA;01.07.2000;-0.524238869;-0.825114523;-0.217795647;-0.453947901;-1.113500387;0.052693402;-0.024911103;-0.17188059;0.467493756;0.279268568;1;0;0
944;7533;Sven Böhm;05.12.1978;GER;1;Chemnitz;02.07.2000;-0.885454273;-0.497116969;-0.636908584;0.739672906;0.656898048;-0.835258434;0.384604491;0.024377478;-1.86481022;0.502239335;1;0;0
945;7746;Rojs Piziks;12.02.1971;LAT;1;Esbjerg;02.07.2000;-1.324072978;-0.464317213;0.387589706;1.659527474;-1.524931009;-0.457878904;0.869557169;0.227403065;0.242103036;0.064873599;0;2;4
946;8069;Pródromos Korkízoglou;27.02.1975;GRE;1;Ibach;02.07.2000;1.462445853;0.191677896;0.31773755;0.433054717;-0.016352061;0.840750656;-0.100348186;0.843247348;-0.071484053;-0.518280717;0;3;3
947;8062;Philipp Huber;18.02.1974;SUI;2;Ibach;02.07.2000;0.172390838;0.005812615;0.608788201;-0.749615441;0.332740588;0.430072932;0.41693467;0.63345424;0.271501825;0.725210103;0;2;4
948;8024;Indrek Kaseorg;16.12.1967;EST;3;Ibach;02.07.2000;-0.782249872;0.246344155;-0.043165256;0.137387178;0.170661858;0.518868116;-0.165008544;0.024377478;1.623846148;0.785240694;1;3;3
949;7984;Rolf Schläfli;15.03.1971;SUI;4;Ibach;02.07.2000;0.056285887;0.344743421;0.341021602;-0.158280362;0.706768426;0.074892198;1.031208062;-0.760654794;0.888876407;0.390753951;0;2;4
950;7922;Trond Høiby;24.01.1973;NOR;5;Ibach;02.07.2000;-0.61454272;-1.459243128;0.410873758;0.433054717;-0.028819656;-0.269189139;0.977324431;-0.17188059;1.574848165;0.673755311;0;2;4
951;7847;Chiel Warners;02.04.1978;NED;6;Ibach;02.07.2000;0.894821646;1.208470314;0.352663628;-1.034332331;0.968587913;0.640961493;-1.296564792;0.430428653;0.124507877;-0.972798052;1;3;3
952;7684;Efthímios Andréoglou;12.08.1970;GRE;7;Ibach;02.07.2000;-0.446835569;0.508742198;-0.147943491;1.046291096;-1.063630008;0.219184371;-0.143455091;-0.17188059;0.006912719;-0.466825925;1;3;3
953;7559;Marzio Viti;10.08.1973;ITA;8;Ibach;02.07.2000;-0.498437769;-0.048853644;0.37594768;0.137387178;-0.938954062;-0.446779506;1.300626216;-0.760654794;-0.532065091;-0.261006754;0;2;4
954;8118;Oleksandr Yurkov;21.07.1975;UKR;1;Oulu;02.07.2000;0.494904592;0.771140242;0.573862123;0.433054717;-0.228301169;0.185886177;1.311402943;0.63345424;-0.679059039;0.227813775;0;2;4
955;7943;Laurent Hernu;22.08.1976;FRA;2;Oulu;02.07.2000;-0.330730617;-0.125386407;-0.159585517;0.137387178;0.070921101;0.685359085;0.524701932;1.053040455;-0.512465898;0.116328391;1;2;4
956;7901;Zsolt Kürtösi;21.03.1971;HUN;3;Oulu;02.07.2000;-0.227526216;-0.20191917;0.760134539;-0.749615441;0.307805399;0.696458483;1.031208062;0.430428653;-0.11068244;-0.36391634;0;2;4
