ID,Deca,Competitor,DOB,Nat,Pos,Venue,Date,100m,Long_Jump,Shot_Put,High_Jump,400m,110m_Hurdles,Discus_Throw,Pole_Vault,Javelin_Throw,1500m,1500m_secs,100m_pts,Long_Jump_pts,Shot_Put_pts,High_Jump_pts,400_pts,110m_Hurdles_pts,Discus_Throw_pts,Pole_Vault_pts,Javelin_Throw_pts,1500m_pts,100m_dev,Long_Jump_dev,Shot_Put_dev,High_Jump_dev,400m_dev,110m_Hurdles_dev,Discus_Throw_dev,Pole_Vault_dev,Javelin_Throw_dev,1500m_dev
1044,7366,Dmitriy Karpov,7/23/1981,KAZ,4,Santiago,10/19/2000,"11,12","7,21","13,74","1,92","48,53","14,68","41,56","4,3","42,11",04:56.3,"296,00",835,864,713,732,884,889,697,703,473,583,"-0,04691851407","0,1042118812","-0,1479434906","-0,4539479015","0,7566388049","0,2413831671","-0,1542318173","-0,5643967262","-2,217595696","-0,7754503575"
1045,7222,Indrek Turi,7/30/1981,EST ,5,Santiago,10/19/2000,"11,14","6,3","12,65","1,92","50,63","14,86","35,89","4,6","55,95",04:43.2,"283,00",830,653,646,732,786,867,582,790,678,662,"-0,1114212648","-2,202704251","-0,9279592342","-0,4539479015","-0,4651854669","-0,00280358786","-1,393555328","0,02437747777","-0,208678405","-0,09802537191"
1046,7131,Pavel Havlícek,11/3/1981,CZE ,6,Santiago,10/19/2000,"11,6","6,86","12,71","1,98","51,5","15,79","39,57","4,7","56,15",05:06.2,"306,00",732,781,650,786,747,757,656,820,681,526,"-1,375675179","-0,8032480193","-0,8813911301","0,1373871777","-0,9514216567","-1,223737363","-0,5960775906","0,2274030653","-0,1792796154","-1,264225347"
1047,6998,Pavel Dubitskiy,8/27/1982,KAZ,7,Santiago,10/19/2000,"11,22","7,09","12,18","2,07","51,94","15,5","33,36",4,"52,33",04:56.8,"297,00",813,836,618,869,728,791,531,618,624,578,"-0,3307306172","-0,2019191696","-1,253935963","1,046291096","-1,188305954","-0,8463578322","-1,943168363","-1,139635891","-0,7378566182","-0,8183253566"
1048,6979,Niki Joorits,,EST ,8,Santiago,10/19/2000,"11,12","7,12","11,79","1,86","49,7","15,74","36,09","4,1","48,43",04:45.8,"286,00",835,843,594,679,829,763,586,646,566,643,"-0,04691851407","-0,1253864069","-1,533344587","-1,034332331","0,07092110133","-1,157140975","-1,350448423","-0,9501453425","-1,306233218","-0,2609503684"
1049,6968,Iván da Silva,,BRA ,9,Santiago,10/19/2000,"11,43","6,7","12,12","1,92","49,89","15,85","35,22","3,9","57,36",04:39.0,"279,00",768,744,614,732,820,750,569,590,699,687,"-0,9112553737","-1,207778336","-1,300504067","-0,4539479015","-0,04128725016","-1,301433148","-1,533652768","-1,329126439","-0,002886877692","0,1163496235"
1050,6921,Milan Kohout,,CZE ,10,Santiago,10/19/2000,"11,4","6,48","10,45","1,98","51,06","15,69","30,66","4,6","47,5",04:21.3,"261,00",774,693,513,786,767,769,478,790,552,805,"-0,8338520728","-1,765374179","-2,476348695","0,1373871777","-0,7020697645","-1,090544587","-2,51433485","0,02437747777","-1,443427569","1,128199602"
1051,6820,Manuel Liechti,,SUI,11,Santiago,10/19/2000,"11,03","6,56","11,1","1,92","51,13","15,33","32,71",4,"50,76",04:42.5,"283,00",854,712,552,732,764,811,519,618,600,662,"0,1981919387","-1,557642394","-2,02230968","-0,4539479015","-0,7394725483","-0,6243698731","-2,072489077","-1,139635891","-0,9730469351","-0,09802537191"
1052,6781,Cristian Lyon,,CHI,12,Santiago,10/19/2000,"11,2","7,13","12,04","1,92","50,97","15,15","28,57","4,4","36,72",04:50.5,"290,00",817,845,609,732,771,832,437,731,395,619,"-0,2791284166","-0,1035199032","-1,358714197","-0,4539479015","-0,6521993861","-0,3912825162","-2,956180623","-0,3749061778","-2,981964226","-0,4667503641"
1053,6755,Ahmed Moussa,,QAT,13,Santiago,10/19/2000,"11,19","6,88","12,74","1,71","51,28","16,04","36,14",4,"55,38",04:54.9,"295,00",819,786,652,553,757,729,587,618,669,589,"-0,2533273164","-0,7485817602","-0,8581070781","-2,414114182","-0,8267457106","-1,534520505","-1,339671697","-1,139635891","-0,2968747739","-0,7240003586"
1054,6654,Leonid Andreev,10/6/1983,UZB,14,Santiago,10/19/2000,"11,64","6,72","12,31","1,89","52,2","16,19","37,65","4,2","53,24",05:10.9,"311,00",724,748,626,705,717,712,617,674,637,499,"-1,47887958","-1,164045329","-1,160799755","-0,749615441","-1,325449495","-1,72321027","-1,016369911","-0,7606547941","-0,6104618632","-1,495750342"
1055,6633,Wilfried Gouacide,,FRA ,15,Santiago,10/19/2000,"10,71","7,38","11,83","1,74","49,55","16,09","32,21",4,"42,97",05:17.9,"318,00",927,906,597,577,836,723,509,618,486,461,"1,139932099","0,5634084574","-1,498418509","-2,151298592","0,1581942636","-1,601116893","-2,180256339","-1,139635891","-2,090200941","-1,821600335"
1056,6549,Chen Ying-Chi,,ROC,16,Santiago,10/19/2000,"11,09","7,03","13,24","1,74","51,25","16,17","32,93","3,5","48,96",04:56.8,"297,00",841,821,682,577,758,714,523,483,574,578,"0,03048478679","-0,3659179468","-0,5088462974","-2,151298592","-0,814278116","-1,701011474","-2,029382172","-2,053251035","-1,227836445","-0,8183253566"
1057,7897,Dennis Leyckes,4/20/1982,GER,1,Santiago de Chile,10/19/2000,"10,98","7,22","13,46","1,95","47,59","14,61","39,52","4,8","54,76",04:33.10,"273,00",866,867,696,759,930,898,655,850,660,726,"0,3529985404","0,1370116366","-0,345857933","-0,1582803619","1,330148157","0,3412777486","-0,6068543168","0,4304286529","-0,3850711427","0,4507746164"
1058,7772,David Gómez,2/13/1981,ESP,2,Santiago de Chile,10/19/2000,"11,03","7,12","13,06","1,92","47,81","14,52","39,17","4,3","58,64",04:24.55,"265,00",854,843,671,732,919,909,648,703,718,778,"0,1981919387","-0,1253864069","-0,6369085836","-0,4539479015","1,193004616","0,4633711261","-0,6822914","-0,5643967262","0,1833054566","0,8966746069"
1059,7712,André Niklaus,8/30/1981,GER,3,Santiago de Chile,10/19/2000,"11,09","6,94","13,25","1,92","48,55","14,61","39,32","4,9","49,51",04:26.58,"267,00",841,800,683,732,883,898,651,880,582,765,"0,03048478679","-0,5955162348","-0,4972042713","-0,4539479015","0,7441712103","0,3412777486","-0,6499612215","0,6334542404","-1,149439673","0,7851996093"
1060,7732,Xiaopeng Du,1/8/1977,CHN,1,Luohe,10/22/2000,"10,91","7,09","14,18","1,94","49,79","15,22","45,73","4,1","54,86",04:46.67,"287,00",881,836,740,750,825,824,782,646,661,637,"0,5465067925","-0,2019191696","0,166391212","-0,2568362084","0,02105072289","-0,4800776998","0,7617899077","-0,9501453425","-0,3752715462","-0,3124003674"
1061,9026,Roman Šebrle,11/26/1974,CZE,1,Götzis (Mösle-Stadium) ,5/27/2001,"10,64","8,11","15,33","2,12","47,79","13,92","47,92","4,8","70,16",04:22.0,"262,00",943,1089,810,916,920,985,828,850,892,798,"1,346340901","2,564193539","0,9813330336","1,560971628","1,205472211","1,30692537","1,257519312","0,4304286529","1,888435255","1,068174603"
1062,8604,Erki Nool,6/25/1970,EST,2,Götzis (Mösle-Stadium) ,5/27/2001,"10,73","7,8","14,37","1,97","46,89","14,46","43,32","5,3","66,94",04:39.1,"279,00",922,1010,752,777,964,916,733,1004,843,687,"1,075429348","1,700466646","0,3060955243","0,03883133117","1,754046374","0,5410669118","0,233730325","1,472626669","1,408255024","0,1163496235"
1063,8527,Tomáš Dvorák,5/11/1972,CZE,3,Götzis (Mösle-Stadium) ,5/27/2001,"10,84","7,69","15,83","1,97","48,76","13,99","46,74","4,7","66,66",04:33.6,"274,00",897,983,841,777,873,976,803,820,839,719,"0,7529155948","1,405268847","1,34223584","0,03883133117","0,6194952642","1,207030789","0,9881011574","0,2274030653","1,369056638","0,3907496177"
1064,8465,Lev Lobodin,4/1/1969,RUS,4,Götzis (Mösle-Stadium) ,5/27/2001,"10,66","7,32","15,93",2,"48,91","14,22","48,53","5,2","54,56",04:36.0,"276,00",938,891,847,804,866,947,840,973,657,706,"1,281838151","0,3994096802","1,412087996","0,3344988707","0,5322221019","0,8851482483","1,386840026","1,262833562","-0,4144699324","0,2792746201"
1065,8173,Attila Zsivóczky-Pandel,4/29/1977,HUN,5,Götzis (Mösle-Stadium) ,5/27/2001,"11,01","7,19","14,6","2,12","48,81","15,43","46,73","4,5","60,57",04:21.9,"262,00",859,860,766,916,871,799,803,761,747,798,"0,2626946894","0,06047887395","0,4690838886","1,560971628","0,594560075","-0,7575626486","0,9881011574","-0,1718805902","0,4674937562","1,068174603"
1066,8122,Klaus Ambrosch,5/23/1973,AUT,6,Götzis (Mösle-Stadium) ,5/27/2001,"10,93","7,39","14,71","1,94","49,33","14,56","39,52","4,8","68,15",04:36.4,"276,00",877,908,772,750,846,904,655,850,862,706,"0,4949045919","0,585274961","0,5389360447","-0,2568362084","0,2828702097","0,4078741363","-0,6068543168","0,4304286529","1,594447358","0,2792746201"
1067,8099,Zsolt Kürtösi,3/21/1971,HUN,7,Götzis (Mösle-Stadium) ,5/27/2001,"11,08","7,16","14,77","2,06","49,07","14,3","46,61","4,7","59,83",04:49.6,"290,00",843,852,776,859,858,937,801,820,736,619,"0,05628588707","-0,02698714055","0,5855041488","0,9367845995","0,432481345","0,7741542687","0,966547705","0,2274030653","0,3596981943","-0,4667503641"
1068,8085,Chiel Warners,4/2/1978,NED,8,Götzis (Mösle-Stadium) ,5/27/2001,"10,9","7,49","15,16","1,94","47,7","14,48","41,64","4,8","55,62",04:42.5,"282,00",883,933,800,750,924,914,698,850,673,668,"0,5723078928","0,8586062563","0,8649127734","-0,2568362084","1,255342589","0,5188681159","-0,1434550912","0,4304286529","-0,2576763877","-0,046575373"
1069,8028,Eduard Hämäläinen,1/21/1969,FIN,9,Götzis (Mösle-Stadium) ,5/27/2001,"10,99","7,11","15,67","1,91","48,01","14,36","46,41","4,9","50,33",04:42.7,"283,00",863,840,831,723,909,929,796,880,594,662,"0,3142968899","-0,1581861623","1,22581558","-0,552503748","1,06832867","0,6853590851","0,9126640741","0,6334542404","-1,031844514","-0,09802537191"
1070,8004,Benjamin Jensen,4/13/1975,NOR,10,Götzis (Mösle-Stadium) ,5/27/2001,"10,87","6,94","14,85","1,85","48,77","14,3","40,38",5,"58,51",04:27.7,"268,00",890,800,781,671,873,937,673,911,716,758,"0,6626117438","-0,5955162348","0,6437142789","-1,121937528","0,6194952642","0,7741542687","-0,4128732456","0,8432473476","0,1637062635","0,7251746106"
1071,7891,Florian Schönbeck,1/13/1974,GER,11,Götzis (Mösle-Stadium) ,5/27/2001,"11,31","7,35","14,17","1,88","50,51","15,06","44,07","5,1","58,11",04:31.7,"272,00",793,898,739,697,792,843,748,942,710,732,"-0,5887416201","0,4759424429","0,154749186","-0,837220638","-0,3903798992","-0,2691891387","0,3953812177","1,053040455","0,1049086842","0,5022246153"
1072,7891,André Niklaus,8/30/1981,GER,12,Götzis (Mösle-Stadium) ,5/27/2001,"11,09","7,17","12,99","2,03","50,14","14,61","41,56",5,"51,95",04:26.1,"266,00",841,855,667,832,809,898,697,911,618,772,"0,03048478679","0,005812614888","-0,6834766877","0,6411170599","-0,1784307909","0,3412777486","-0,1542318173","0,8432473476","-0,7966541974","0,845224608"
1073,7632,Thomas Tebbich,2/4/1975,AUT,13,Götzis (Mösle-Stadium) ,5/27/2001,"10,99","7,11","13,78",2,"49,26","15,07","40,18","4,5","54,32",04:46.6,"287,00",863,840,715,804,850,842,669,761,653,637,"0,3142968899","-0,1581861623","-0,1246594386","0,3344988707","0,3327405881","-0,2802885366","-0,4559801503","-0,1718805902","-0,4536683185","-0,3124003674"
1074,7613,Luiggy Llanos,8/22/1978,PUR,14,Götzis (Mösle-Stadium) ,5/27/2001,"10,89","6,89","13,67","1,97","48,67","14,7","41,14","4,1","63,93",04:59.4,"299,00",886,788,709,777,877,887,688,646,798,566,"0,6110095432","-0,7267152566","-0,1945115947","0,03883133117","0,6693656426","0,2191843712","-0,2512223529","-0,9501453425","0,9672731798","-0,9212253544"
1075,7576,Michael Schnallinger,4/29/1980,AUT,15,Götzis (Mösle-Stadium) ,5/27/2001,"11,35","6,93","12,98","1,97","50,25","14,83","41,3","4,6","61,65",04:47.2,"287,00",785,798,667,777,804,871,692,790,763,637,"-0,6919460212","-0,6173827385","-0,6834766877","0,03883133117","-0,2407687639","0,04159400395","-0,2081154482","0,02437747777","0,6242873009","-0,3124003674"
1076,7546,Thomas Walser,2/9/1978,AUT,16,Götzis (Mösle-Stadium) ,5/27/2001,"11,03","6,81","15,1","1,94","49,9","15,27","39,45","4,2","59,97",04:40.2,"280,00",854,769,796,750,820,818,654,674,738,681,"0,1981919387","-0,934447041","0,8183446693","-0,2568362084","-0,04128725016","-0,5466740875","-0,6176310429","-0,7606547941","0,3792973874","0,06489962463"
1077,7506,Markus Walser,12/15/1979,AUT,17,Götzis (Mösle-Stadium) ,5/27/2001,"10,76","6,83","14,67","1,82","48,76","14,97","37,2","4,4","58,23",04:48.5,"289,00",915,774,770,645,873,854,608,731,712,625,"0,9851254974","-0,879780782","0,5156519927","-1,406654418","0,6194952642","-0,1470957612","-1,113360447","-0,3749061778","0,1245078773","-0,4153003652"
1078,8042,André Niklaus,8/30/1981,GER ,1,Amsterdam,7/13/2001,"11,16","7,33","13,84","1,92","48,9","14,57","41,82","5,2","53,91",04:23.9,"264,00",826,894,719,732,867,903,702,973,647,785,"-0,1630234654","0,4322094356","-0,07809133451","-0,4539479015","0,5446896965","0,3967747384","-0,1003481865","1,262833562","-0,5124658978","0,9566996057"
1079,7907,Jaakko Ojaniemi,8/28/1980,FIN ,2,Amsterdam,7/13/2001,"10,69","7,54","15,39","1,95","49,59","14,97","37,01","4,5","62,72",04:48.3,"288,00",931,945,814,759,834,854,605,761,779,631,"1,1915343","0,9898052781","1,027901138","-0,1582803619","0,1332590744","-0,1470957612","-1,145690626","-0,1718805902","0,7810808455","-0,3638503663"
1080,7871,William Frullani,9/21/1979,ITA,3,Amsterdam,7/13/2001,"10,65","7,58","13,8","2,13","48,78","14,68","41,61","4,4","43,89",04:45.4,"285,00",941,955,717,925,872,889,698,731,499,650,"1,320539801","1,099137796","-0,1013753866","1,659527474","0,6070276696","0,2413831671","-0,1434550912","-0,3749061778","-1,962806186","-0,2009253697"
1081,7821,Romain Barras,8/1/1980,FRA ,4,Amsterdam,7/13/2001,"11,17","6,95","14,31","1,95","48,97","14,31","36,95","4,7","59,3",04:30.1,"270,00",824,802,748,759,863,935,603,820,728,745,"-0,1888245656","-0,5736497312","0,2595274202","-0,1582803619","0,4948193181","0,7519554728","-1,167244078","0,2274030653","0,281301422","0,613699613"
1082,7699,Thomas Pöge,9/6/1979,GER ,5,Amsterdam,7/13/2001,"11,19","7,07","14,99","1,95","51,18","14,76","39,87","4,6","58,89",04:38.5,"279,00",819,831,790,759,762,879,662,790,722,687,"-0,2533273164","-0,2565854286","0,7484925131","-0,1582803619","-0,7644077375","0,1303891876","-0,5314172335","0,02437747777","0,2225038427","0,1163496235"
1083,7649,David Gómez,2/13/1981,ESP,6,Amsterdam,7/13/2001,"11,22","7,12","13,27","1,95","48,89","14,73","36,53","4,5","57,06",04:28.1,"268,00",813,843,684,759,867,883,595,761,694,758,"-0,3307306172","-0,1253864069","-0,4855622453","-0,1582803619","0,5446896965","0,1747867794","-1,253457887","-0,1718805902","-0,05188486039","0,7251746106"
1084,7562,Sébastien Maillard,,FRA ,7,Amsterdam,7/13/2001,"11,03","7,01","12,53","2,01","49,42","14,95","36,64","4,8","44,64",04:23.8,"264,00",854,817,639,813,842,856,597,850,510,785,"0,1981919387","-0,409650954","-1,009453416","0,4330547173","0,2329998313","-0,1248969653","-1,231904435","0,4304286529","-1,855010624","0,9566996057"
1085,7507,Eugène Martineau,5/14/1980,NED ,8,Amsterdam,7/13/2001,"11,23","6,71","12,51","1,95","49,47","15,45","37,76","4,7","61,6",04:33.6,"274,00",811,746,638,759,840,796,620,820,762,719,"-0,3565317175","-1,185911833","-1,021095442","-0,1582803619","0,208064642","-0,7908608424","-0,9840397329","0,2274030653","0,6144877043","0,3907496177"
1086,7469,Virgil Spier,,NED ,9,Amsterdam,7/13/2001,"10,71","7,26","13,03","1,95","47,8","14,35","36,32",4,"41,17",04:33.0,"273,00",927,877,670,759,919,930,591,618,460,726,"1,139932099","0,2463441548","-0,6485506096","-0,1582803619","1,193004616","0,6964584831","-1,296564792","-1,139635891","-2,344990451","0,4507746164"
1087,7401,Andre Röttger,8/30/1981,GER ,10,Amsterdam,7/13/2001,"11,27","7,08","13,4","1,83","50,46","15,36","39,18","4,2","64,57",04:38.0,"278,00",802,833,692,653,794,807,648,674,807,693,"-0,4726366688","-0,234718925","-0,3924260371","-1,319049221","-0,36544471","-0,6687674649","-0,6822914","-0,7606547941","1,055469549","0,1677996224"
1088,7322,Markus Walser,12/15/1979,AUT,11,Amsterdam,7/13/2001,"10,83","6,79","13,46","1,83","49,48","15,11","36,76","4,3","57,12",04:46.6,"287,00",899,765,696,653,839,837,600,703,695,637,"0,7787166951","-0,9781800483","-0,345857933","-1,319049221","0,1955970474","-0,3357855264","-1,199574256","-0,5643967262","-0,04208526385","-0,3124003674"
1089,7287,Roland Schwarzl,12/10/1980,AUT,12,Amsterdam,7/13/2001,"11,34","7,15","14,1","1,8","50,86","15,28","40,22","4,5","50,05",04:39.8,"280,00",787,850,735,628,776,816,670,761,590,681,"-0,6661449209","-0,04885364418","0,1081810819","-1,592815461","-0,589861413","-0,5688728834","-0,4452034241","-0,1718805902","-1,071042901","0,06489962463"
1090,7159,Rudy Bourguignon,7/16/1979,FRA ,13,Amsterdam,7/13/2001,"11,08","6,84","12,33","1,83","51,07","15,8","39,74","4,8","50,25",04:46.6,"287,00",843,776,627,653,766,756,660,850,593,637,"0,05628588707","-0,8579142784","-1,149157729","-1,319049221","-0,7145373591","-1,23483676","-0,5529706859","0,4304286529","-1,041644111","-0,3124003674"
1091,7705,Yonelvis Aguila,8/1/1975,CUB,1,La Habana,2/23/2002,11,"7,03","14,11","2,03","49,1","14,96","41,92","4,1","63,55",04:42.21,"282,00",861,821,736,832,857,855,704,646,792,668,"0,2884957897","-0,3659179468","0,1198231079","0,6411170599","0,4200137504","-0,1359963633","-0,07879473411","-0,9501453425","0,9084756005","-0,046575373"
1092,7630,William Gallardo,1/17/1973,CUB,2,La Habana,2/23/2002,"11,1","7,19","14,56",2,"49,4","14,38","36,82",4,"63,14",04:44.02,"284,00",839,860,763,804,843,927,601,618,786,656,"0,004683686502","0,06047887395","0,4341578105","0,3344988707","0,2454674259","0,6631602892","-1,18879753","-1,139635891","0,8496780213","-0,1494753708"
1093,8050,Claston Bernard,3/22/1979,JAM,1,"College Station, TX",3/15/2002,"10,68","7,33","14,28","2,17","49,95","14,65","48,7","3,85","59,04",04:42.37,"282,00",934,894,746,964,817,893,844,576,724,668,"1,23023595","0,4322094356","0,2362433681","2,086602809","-0,07869003399","0,2857807589","1,429946931","-1,423871713","0,2421030358","-0,046575373"
1094,7948,Ryan Harlan,4/25/1981,USA,2,"College Station, TX",3/15/2002,"10,86","7,11","15,53","2,11","50,17","14,29","39,22","4,45","59,34",04:49.67,"290,00",893,840,823,906,807,938,649,746,728,619,"0,7013133942","-0,1581861623","1,132679372","1,451465131","-0,2033659801","0,7852536667","-0,6715146738","-0,273393384","0,281301422","-0,4667503641"
1095,7888,Scott Ferrier,6/12/1974,AUS,1,Brisbane,4/12/2002,"11,05","7,31","14,58",2,"50,41","14,79","44,61","4,8","52,86",04:41.19,"281,00",850,889,764,804,796,876,759,850,632,675,"0,1465897381","0,3775431765","0,4457998365","0,3344988707","-0,3405095208","0,0970909937","0,5139252056","0,4304286529","-0,6594598459","0,01344962572"
1096,7724,Matthew McEwen,10/16/1971,AUS,2,Brisbane,4/12/2002,"10,94",7,"13,94","1,91","49,25","15,31","41,94","4,8","57,69",04:41.52,"282,00",875,814,725,723,850,813,705,850,704,668,"0,4691034917","-0,4424507095","-0,008239178371","-0,552503748","0,3327405881","-0,6021710772","-0,06801800794","0,4304286529","0,04611110501","-0,046575373"
1097,7586,Joel Johnson,,USA,1,"Sacramento, CA",4/17/2002,"10,97","7,01","12,55",2,"49,08","15,02","42,6","4,75","51,56",04:54.63,"295,00",868,817,640,804,858,848,718,835,612,589,"0,3787996407","-0,409650954","-0,9978113903","0,3344988707","0,432481345","-0,2136921489","0,07207943236","0,3289158591","-0,8554517767","-0,7240003586"
1098,7671,Andy Giesler,2/24/1978,USA,3,"Azusa, CA",4/19/2002,"11,11","7,14","14,57","1,98","50,58","15,71","40,31","4,85","57,76",04:45.48,"285,00",837,848,764,786,789,766,671,865,705,650,"-0,02111741378","-0,0707201478","0,4457998365","0,1373871777","-0,4277826831","-1,123842781","-0,4344266979","0,5319414467","0,05591070155","-0,2009253697"
1099,7705,James Cook,7/21/1976,USA,1,"Princeton, NJ",4/19/2002,11,"7,23","13,61","1,98","50,9",15,"46,24","4,58","55,60",04:36.40,"276,00",861,869,705,786,774,850,793,784,672,706,"0,2884957897","0,1588781403","-0,2410796988","0,1373871777","-0,6147966022","-0,191493353","0,8803338956","-0,01622763974","-0,2674759843","0,2792746201"
1100,8081,Kristjan Rahnu,8/29/1979,EST,1,"Arlington, TX",5/11/2002,"10,48","7,39","16,58","1,83","49,8","14,34","50,31","4,55","63,34",05:18.41,"318,00",980,908,888,653,824,932,877,775,789,461,"1,823661257","0,585274961","1,889411063","-1,319049221","0,00858312828","0,718657279","1,785578894","-0,07713531601","0,8790768109","-1,821600335"
1101,8092,Jaakko Ojaniemi,8/28/1980,FIN,1,Desenzano del Garda,5/12/2002,"10,71","7,48","15,97","2,03","49,77","14,84","43,55","4,5","66,24",05:04.78,"305,00",927,930,850,832,826,869,738,761,833,532,"1,139932099","0,8258065009","1,447014075","0,6411170599","0,0335183175","0,01939520804","0,2876139559","-0,1718805902","1,310259059","-1,212775348"
